timestamp,instance_name,m_machines,n_jobs,budget_multiplier,budget,repetition,seed,mibs_status,mibs_return_code,mibs_timeout_hit,mibs_wall_time_seconds,mibs_search_wall_seconds,mibs_nodes_processed,mibs_tree_depth,mibs_makespan,mibs_best_quality
2026-03-11 17:19:40,grid_m4_j4_r1,4,4,5.0,780.0000,1,1298751830,optimal,0,False,414.7756071090698,414.69,29369,63,189.0,-189.0
2026-03-11 18:13:26,grid_m4_j4_r2,4,4,5.0,920.0000,2,918145199,optimal,0,False,3225.678107023239,3225.44,45643,89,572.0,-572.0
2026-03-11 18:31:03,grid_m4_j4_r3,4,4,5.0,1090.0000,3,438199681,optimal,0,False,1056.707760810852,1056.53,45125,98,738.0,-738.0
2026-03-11 18:46:56,grid_m4_j4_r4,4,4,5.0,1045.0000,4,57593050,optimal,0,False,953.4182212352753,953.35,28473,49,180.0,-180.0
2026-03-11 18:52:18,grid_m4_j4_r5,4,4,5.0,930.0000,5,1725131180,optimal,0,False,321.684522151947,321.59,34423,59,423.0,-423.0
2026-03-11 19:52:18,grid_m4_j8_r1,4,8,5.0,1280.0000,1,388388312,timeout,124,True,3600.1067521572113,,,,,
2026-03-11 20:52:18,grid_m4_j8_r2,4,8,5.0,1002.5000,2,7781681,timeout,124,True,3600.4113218784332,,,,,
2026-03-11 21:52:18,grid_m4_j8_r3,4,8,5.0,1152.5000,3,3822803459,timeout,124,True,3599.736396789551,,,,,
2026-03-11 22:52:18,grid_m4_j8_r4,4,8,5.0,1155.0000,4,3442196828,timeout,124,True,3600.086501121521,,,,,
2026-03-11 23:52:18,grid_m4_j8_r5,4,8,5.0,1187.5000,5,3061590197,timeout,124,True,3600.1133000850677,,,,,
2026-03-12 00:52:19,grid_m4_j16_r1,4,16,5.0,1206.2500,1,308203906,timeout,124,True,3600.621898174286,,,,,
2026-03-12 01:52:19,grid_m4_j16_r2,4,16,5.0,1111.2500,2,2075080923,timeout,124,True,3600.2886204719543,,,,,
2026-03-12 02:52:19,grid_m4_j16_r3,4,16,5.0,1282.5000,3,3742619053,timeout,124,True,3600.1393945217133,,,,,
2026-03-12 03:52:20,grid_m4_j16_r4,4,16,5.0,1153.7500,4,3362012422,timeout,124,True,3600.3099126815796,,,,,
2026-03-12 04:52:20,grid_m4_j16_r5,4,16,5.0,1082.5000,5,734583256,timeout,124,True,3600.2695586681366,,,,,
2026-03-12 05:52:20,grid_m4_j20_r1,4,20,5.0,1193.0000,1,2689548836,timeout,124,True,3600.328268289566,,,,,
2026-03-12 06:52:20,grid_m4_j20_r2,4,20,5.0,1134.0000,2,62119670,timeout,124,True,3600.2178525924683,,,,,
2026-03-12 07:52:21,grid_m4_j20_r3,4,20,5.0,1278.0000,3,1828996687,timeout,124,True,3600.367938518524,,,,,
2026-03-12 08:52:21,grid_m4_j20_r4,4,20,5.0,1165.0000,4,1448390056,timeout,124,True,3600.2342410087585,,,,,
2026-03-12 09:52:21,grid_m4_j20_r5,4,20,5.0,925.0000,5,3115928186,timeout,124,True,3600.2017982006073,,,,,
2026-03-12 10:52:21,grid_m8_j4_r1,8,4,5.0,2410.0000,1,1655303099,timeout,124,True,3600.09263753891,,,,,
2026-03-12 11:52:21,grid_m8_j4_r2,8,4,5.0,1990.0000,2,1274696468,timeout,124,True,3600.10502743721,,,,,
2026-03-12 12:52:21,grid_m8_j4_r3,8,4,5.0,2840.0000,3,3041573485,timeout,124,True,3600.1207463741302,,,,,
2026-03-12 13:52:22,grid_m8_j4_r4,8,4,5.0,2500.0000,4,414144319,timeout,124,True,3600.4101510047913,,,,,
2026-03-12 14:52:22,grid_m8_j4_r5,8,4,5.0,2280.0000,5,33537688,timeout,124,True,3600.292659521103,,,,,
2026-03-12 15:52:22,grid_m8_j8_r1,8,8,5.0,2395.0000,1,3767548202,timeout,124,True,3600.2840089797974,,,,,
2026-03-12 16:52:23,grid_m8_j8_r2,8,8,5.0,2440.0000,2,3386941571,timeout,124,True,3600.2518475055695,,,,,
2026-03-12 17:52:23,grid_m8_j8_r3,8,8,5.0,2470.0000,3,858851292,timeout,124,True,3600.215963602066,,,,,
2026-03-12 18:52:23,grid_m8_j8_r4,8,8,5.0,2860.0000,4,2526389422,timeout,124,True,3600.110045671463,,,,,
2026-03-12 19:52:23,grid_m8_j8_r5,8,8,5.0,1740.0000,5,2145782791,timeout,124,True,3600.2258994579315,,,,,
2026-03-12 20:52:24,grid_m8_j16_r1,8,16,5.0,1882.5000,1,245335363,timeout,124,True,3600.6546823978424,,,,,
2026-03-12 21:52:24,grid_m8_j16_r2,8,16,5.0,2347.5000,2,4159696028,timeout,124,True,3600.1153140068054,,,,,
2026-03-12 22:52:24,grid_m8_j16_r3,8,16,5.0,2035.0000,3,1532266862,timeout,124,True,3600.3029601573944,,,,,
2026-03-12 23:52:25,grid_m8_j16_r4,8,16,5.0,2630.0000,4,3299143879,timeout,124,True,3600.8645510673523,,,,,
2026-03-13 00:52:25,grid_m8_j16_r5,8,16,5.0,2162.5000,5,671714713,timeout,124,True,3600.1891367435455,,,,,
2026-03-13 01:52:26,grid_m8_j20_r1,8,20,5.0,2094.0000,1,1773741430,timeout,124,True,3600.3073189258575,,,,,
2026-03-13 02:52:27,grid_m8_j20_r2,8,20,5.0,2166.0000,2,1393134799,timeout,124,True,3601.3962256908417,,,,,
2026-03-13 18:45:31,grid_m8_j20_r3,8,20,5.0,2238.0000,3,913189281,timeout,124,True,3605.5033497810364,,,,,
2026-03-13 19:45:32,grid_m8_j20_r4,8,20,5.0,2760.0000,4,532582650,timeout,124,True,3600.405548095703,,,,,
2026-03-13 20:45:33,grid_m8_j20_r5,8,20,5.0,2380.0000,5,2200120780,timeout,124,True,3600.830181121826,,,,,
2026-03-13 21:45:33,grid_m12_j4_r1,12,4,5.0,5175.0000,1,4258676903,timeout,124,True,3600.179396390915,,,,,
2026-03-13 22:45:33,grid_m12_j4_r2,12,4,5.0,4545.0000,2,3878070272,timeout,124,True,3600.2605731487274,,,,,
2026-03-13 23:45:33,grid_m12_j4_r3,12,4,5.0,3315.0000,3,1250641106,timeout,124,True,3600.188745498657,,,,,
2026-03-14 00:45:33,grid_m12_j4_r4,12,4,5.0,2340.0000,4,3017518123,timeout,124,True,3600.09796500206,,,,,
2026-03-14 01:45:33,grid_m12_j4_r5,12,4,5.0,4140.0000,5,390088957,timeout,124,True,3600.0881538391113,,,,,
2026-03-14 02:45:34,grid_m12_j8_r1,12,8,5.0,3307.5000,1,781409925,timeout,124,True,3600.4663178920746,,,,,
2026-03-14 03:45:35,grid_m12_j8_r2,12,8,5.0,3390.0000,2,301464407,timeout,124,True,3601.0626282691956,,,,,
2026-03-14 04:45:36,grid_m12_j8_r3,12,8,5.0,3615.0000,3,4215825072,timeout,124,True,3601.1051692962646,,,,,
2026-03-14 05:45:37,grid_m12_j8_r4,12,8,5.0,3105.0000,4,1588395906,timeout,124,True,3600.8493320941925,,,,,
2026-03-14 06:45:37,grid_m12_j8_r5,12,8,5.0,3202.5000,5,1207789275,timeout,124,True,3600.3086397647858,,,,,
2026-03-14 07:45:38,grid_m12_j16_r1,12,16,5.0,2542.5000,1,2848709167,timeout,124,True,3600.487821817398,,,,,
2026-03-14 08:45:38,grid_m12_j16_r2,12,16,5.0,4068.7500,2,221280001,timeout,124,True,3600.411175966263,,,,,
2026-03-14 09:45:39,grid_m12_j16_r3,12,16,5.0,2868.7500,3,4135640666,timeout,124,True,3600.428768634796,,,,,
2026-03-14 10:45:39,grid_m12_j16_r4,12,16,5.0,3326.2500,4,1508211500,timeout,124,True,3600.9777929782867,,,,,
2026-03-14 11:45:40,grid_m12_j16_r5,12,16,5.0,3442.5000,5,3275088517,timeout,124,True,3600.6849048137665,,,,,
2026-03-14 12:45:41,grid_m12_j20_r1,12,20,5.0,3822.0000,1,835747914,timeout,124,True,3600.7076246738434,,,,,
2026-03-14 13:45:41,grid_m12_j20_r2,12,20,5.0,3387.0000,2,2602624931,timeout,124,True,3600.369065761566,,,,,
2026-03-14 14:45:44,grid_m12_j20_r3,12,20,5.0,3234.0000,3,4270163061,timeout,124,True,3602.4535567760468,,,,,
2026-03-14 15:45:45,grid_m12_j20_r4,12,20,5.0,3033.0000,4,3889556430,timeout,124,True,3601.234142303467,,,,,
2026-03-14 16:45:47,grid_m12_j20_r5,12,20,5.0,3585.0000,5,3508949799,timeout,124,True,3601.7442033290863,,,,,




